MONTH,STORECODE,QTY,VALUE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M1,P9,6,128,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M1,P9,3,38,CLEANERS - UTENSIL,TRADITIONAL,BARS,CHANDNI SOAP,JAYA,JAYA
M1,P9,96,668,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,P9,5,65,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,EXO,EXO DISH WASH BAR
M1,P9,0,0,CLEANERS - UTENSIL,TRADITIONAL,BARS,NIRMA LIMITED,NIMA,NIMA BARTAN
M1,P9,13,252,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,P9,8,145,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM DOUBLE POWER GEL
M2,P1,4,380,CLEANERS - UTENSIL,SPECIALIZED,LIQUIDS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P1,10,420,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P1,81,885,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P1,2,100,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM EXTRA ANTI SMELL BAR
M2,P1,1,27,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,EXO,EXO DISH WASH BAR
M2,P1,1,20,CLEANERS - UTENSIL,TRADITIONAL,BARS,MODERN LABORATORIES,SHINE IT,SHINE IT
M2,P1,8,295,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P1,0,70,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM DOUBLE POWER GEL
M2,P1,1,45,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,WIPRO CONS PRODS,GIFFY,GIFFY
M2,P2,0,0,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P2,0,0,CLEANERS - UTENSIL,TRADITIONAL,BARS,ALEX CHEMICAL & INDUSTRIES,JYOTI,JYOTI
M2,P2,94,982,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P2,3,58,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM EXTRA ANTI SMELL BAR
M2,P2,5,131,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,EXO,EXO DISH WASH BAR
M2,P2,6,218,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P2,0,0,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,JYOTHY LABORATORIES,PRIL,PRIL PERFECT
M2,P2,5,412,CLEANERS - UTENSIL,TRADITIONAL,POWDERS,DABUR,ODOPIC,ODOPIC LIME
M2,P2,11,266,CLEANERS - UTENSIL,TRADITIONAL,POWDERS,DABUR,ODOPIC,ODOPIC SUPER SHAKTI
M2,P3,2,47,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P3,42,700,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P3,6,75,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM EXTRA ANTI SMELL BAR
M2,P3,10,48,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,EXO,EXO DISH WASH BAR
M2,P3,3,118,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P3,1,106,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM DOUBLE POWER GEL
M2,P3,0,0,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,WIPRO CONS PRODS,GIFFY,GIFFY
M2,P4,10,103,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,DHAVAL PRODUCTS,TAMBERI PITERI,TAMBERI PITERI
M2,P4,0,0,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,R K CHEMICAL,BHAIYYA,BHAIYYA
M2,P4,181,1542,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P4,1,49,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,EXO,EXO DISH WASH BAR
M2,P4,37,279,CLEANERS - UTENSIL,TRADITIONAL,BARS,ROHIT SURFACTANTS PVT.LTD,XPERT,XPERT
M2,P4,7,310,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P5,22,111,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,DHAVAL PRODUCTS,TAMBERI PITERI,TAMBERI PITERI
M2,P5,85,546,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P5,4,39,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM EXTRA ANTI SMELL BAR
M2,P5,4,78,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P6,1,102,CLEANERS - UTENSIL,SPECIALIZED,LIQUIDS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P6,10,319,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P6,9,257,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P6,4,86,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM EXTRA ANTI SMELL BAR
M2,P6,24,1308,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,EXO,EXO DISH WASH BAR
M2,P6,2,0,CLEANERS - UTENSIL,TRADITIONAL,BARS,JYOTHY LABORATORIES,PRIL,PRIL PERFECT
M2,P6,13,64,CLEANERS - UTENSIL,TRADITIONAL,BARS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P6,1,21,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M2,P6,0,0,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM DOUBLE POWER GEL
M2,P6,2,96,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,JYOTHY LABORATORIES,PRIL,PRIL PERFECT
M2,P6,9,188,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
M2,P6,6,173,CLEANERS - UTENSIL,TRADITIONAL,POWDERS,MODERN LABORATORIES,SHINET,SHINET
M2,P7,8,310,CLEANERS - UTENSIL,SPECIALIZED,POWDERS,PITAMBARI PRODS,PITAMBARI,PITAMBARI
